0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000334758,0.000668114,0.000998684,0.00132512,0.00164612,0.00196045,0.00226695,0.00256456,0.00285231,0.00312934,0.00339489,0.00364834,0.00388915,0.00411692,0.00433133,0.00453221,0.00471945,0.00489304,0.00505306,0.00519968,0.00533311,0.00545365,0.00556162,0.00565742,0.00574146,0.00581419,0.00587607,0.00592759,0.00596924,0.00600153,0.00602497,0.00604004,0.00604724,0.00604706,0.00603996,0.00602641,0.00600686,0.00598173,0.00595143,0.00591636,0.0058769,0.0058334,0.00578621,0.00573565,0.00568202,0.00562561,0.0055667,0.00550553,0.00544236,0.0053774,0.00531086,0.00524295,0.00517384,0.0051037,0.0050327,0.00496098,0.00488868,0.00481593,0.00474284,0.00466952,0.00459608,0.0045226,0.00444918,0.00437588,0.00430278,0.00422995,0.00415745,0.00408532,0.00401363,0.00394241,0.00387171,0.00380156,0.003732,0.00366305,0.00359475,0.0035271,0.00346015,0.00339389,0.00332836,0.00326355,0.00319948,0.00313617,0.00307361,0.00301182,0.0029508,0.00289054,0.00283105,0.00277234,0.0027144,0.00265722,0.00260081,0.00254516,0.00249026,0.00243612,0.00238272,0.00233006,0.00227812,0.00222691,0.00217641,0.00212662,0.00207752,0.00202911,0.00198137,0.0019343,0.00188789,0.00184211,0.00179698,0.00175246,0.00170855,0.00166525,0.00162253,0.00158039,0.00153881,0.00149779,0.0014573,0.00141735,0.00137791,0.00133897,0.00130053,0.00126256,0.00122507,0.00118803,0.00115143,0.00111527,0.00107952,0.00104418,0.00100924,0.000974674,0.000940483,0.000906651,0.000873165,0.000840014,0.000807186,0.000774668,0.000742449,0.000710518,0.000678861,0.000647468,0.000616326,0.000585424,0.00055475,0.000524294,0.000494042,0.000463983,0.000434106,0.0004044,0.000374852,0.000345452,0.000316187,0.000287048,0.000258021,0.000229096,0.000200261,0.000171506,0.000142818,0.000114187,8.56007e-05,5.70483e-05,2.85185e-05,0
0,0.000670918,0.00133901,0.00200151,0.00265567,0.00329891,0.00392872,0.0045428,0.00513899,0.00571535,0.00627016,0.00680191,0.00730932,0.00779136,0.00824719,0.00867622,0.00907807,0.00945255,0.00979965,0.0101195,0.0104126,0.0106791,0.0109199,0.0111354,0.0113266,0.0114943,0.0116392,0.0117625,0.0118651,0.0119479,0.012012,0.0120583,0.012088,0.0121019,0.012101,0.0120864,0.0120589,0.0120193,0.0119687,0.0119077,0.0118372,0.0117579,0.0116705,0.0115758,0.0114744,0.0113668,0.0112538,0.0111357,0.0110131,0.0108865,0.0107564,0.0106231,0.0104871,0.0103487,0.0102083,0.0100662,0.00992258,0.00977786,0.00963223,0.00948595,0.00933921,0.00919224,0.0090452,0.00889826,0.0087516,0.00860534,0.00845962,0.00831456,0.00817026,0.00802683,0.00788435,0.00774291,0.00760258,0.00746343,0.00732551,0.00718887,0.00705357,0.00691963,0.00678711,0.00665602,0.0065264,0.00639826,0.00627162,0.00614651,0.00602292,0.00590086,0.00578035,0.00566138,0.00554395,0.00542807,0.00531372,0.0052009,0.0050896,0.00497982,0.00487153,0.00476474,0.00465942,0.00455556,0.00445315,0.00435216,0.00425258,0.0041544,0.00405758,0.00396212,0.00386799,0.00377517,0.00368363,0.00359337,0.00350434,0.00341655,0.00332994,0.00324452,0.00316025,0.0030771,0.00299506,0.00291411,0.00283421,0.00275534,0.00267748,0.0026006,0.00252469,0.00244971,0.00237564,0.00230246,0.00223014,0.00215866,0.00208799,0.00201811,0.001949,0.00188063,0.00181298,0.00174602,0.00167973,0.00161408,0.00154906,0.00148463,0.00142078,0.00135748,0.0012947,0.00123243,0.00117064,0.0011093,0.0010484,0.000987903,0.000927797,0.000868054,0.000808652,0.000749567,0.000690777,0.000632259,0.00057399,0.000515947,0.000458108,0.00040045,0.000342949,0.000285584,0.000228332,0.00017117,0.000114076,5.70266e-05,0
0,0.0010099,0.00201553,0.00301265,0.00399717,0.00496512,0.00591275,0.00683654,0.00773325,0.00859996,0.00943405,0.0102333,0.0109957,0.0117198,0.0124043,0.0130483,0.0136513,0.0142131,0.0147335,0.0152129,0.0156519,0.016051,0.0164113,0.0167337,0.0170194,0.0172697,0.017486,0.0176697,0.0178223,0.0179453,0.0180401,0.0181084,0.0181517,0.0181713,0.0181689,0.0181458,0.0181034,0.018043,0.0179659,0.0178735,0.0177668,0.0176469,0.0175151,0.0173722,0.0172193,0.0170573,0.016887,0.0167092,0.0165248,0.0163343,0.0161386,0.0159382,0.0157338,0.0155257,0.0153147,0.0151011,0.0148854,0.014668,0.0144493,0.0142296,0.0140092,0.0137885,0.0135678,0.0133472,0.013127,0.0129074,0.0126887,0.012471,0.0122544,0.0120392,0.0118253,0.0116131,0.0114025,0.0111937,0.0109868,0.0107817,0.0105787,0.0103778,0.010179,0.00998231,0.00978785,0.00959562,0.00940565,0.00921795,0.00903256,0.00884947,0.0086687,0.00849024,0.00831411,0.00814028,0.00796877,0.00779955,0.00763261,0.00746795,0.00730554,0.00714537,0.00698741,0.00683164,0.00667804,0.00652658,0.00637723,0.00622998,0.00608478,0.00594161,0.00580044,0.00566123,0.00552396,0.00538858,0.00525508,0.00512341,0.00499354,0.00486543,0.00473905,0.00461436,0.00449133,0.00436992,0.0042501,0.00413182,0.00401506,0.00389978,0.00378594,0.00367349,0.00356242,0.00345268,0.00334423,0.00323703,0.00313106,0.00302628,0.00292264,0.00282011,0.00271866,0.00261825,0.00251884,0.0024204,0.00232289,0.00222628,0.00213053,0.0020356,0.00194147,0.00184809,0.00175542,0.00166345,0.00157212,0.00148141,0.00139127,0.00130169,0.00121261,0.00112401,0.00103585,0.0009481,0.000860723,0.000773685,0.000686953,0.000600491,0.000514267,0.000428245,0.000342393,0.000256676,0.000171061,8.55137e-05,0
0,0.00135316,0.00270054,0.00403642,0.00535525,0.00665168,0.00792063,0.00915737,0.0103575,0.0115172,0.0126328,0.0137015,0.0147205,0.0156878,0.0166019,0.0174615,0.0182659,0.0190149,0.0197084,0.0203469,0.0209311,0.0214619,0.0219406,0.0223687,0.0227477,0.0230793,0.0233655,0.0236081,0.0238092,0.0239708,0.024095,0.0241837,0.024239,0.024263,0.0242575,0.0242245,0.0241659,0.0240834,0.0239788,0.0238536,0.0237096,0.0235482,0.0233708,0.0231788,0.0229735,0.0227561,0.0225277,0.0222895,0.0220425,0.0217876,0.0215256,0.0212575,0.020984,0.0207059,0.0204238,0.0201383,0.0198501,0.0195596,0.0192674,0.018974,0.0186797,0.018385,0.0180903,0.0177958,0.0175019,0.0172088,0.0169169,0.0166264,0.0163374,0.0160502,0.0157649,0.0154817,0.0152008,0.0149222,0.0146462,0.0143727,0.014102,0.013834,0.0135688,0.0133065,0.0130472,0.0127908,0.0125375,0.0122872,0.01204,0.0117959,0.0115549,0.0113169,0.0110821,0.0108503,0.0106216,0.010396,0.0101735,0.00995395,0.00973744,0.0095239,0.00931332,0.00910567,0.0089009,0.008699,0.00849991,0.00830361,0.00811006,0.00791921,0.00773103,0.00754547,0.00736249,0.00718204,0.00700409,0.00682858,0.00665547,0.00648471,0.00631625,0.00615006,0.00598607,0.00582425,0.00566454,0.00550689,0.00535126,0.00519761,0.00504587,0.004896,0.00474796,0.00460169,0.00445714,0.00431427,0.00417303,0.00403337,0.00389524,0.00375859,0.00362337,0.00348954,0.00335705,0.00322585,0.00309589,0.00296713,0.00283951,0.00271299,0.00258753,0.00246307,0.00233957,0.00221699,0.00209527,0.00197437,0.00185424,0.00173484,0.00161612,0.00149804,0.00138055,0.00126359,0.00114714,0.00103114,0.000915545,0.000800313,0.000685396,0.00057075,0.000456329,0.000342089,0.000227984,0.00011397,0
0,0.00170221,0.00339705,0.00507725,0.00673574,0.00836572,0.00996075,0.0115148,0.0130224,0.0144785,0.0158787,0.0172193,0.018497,0.0197092,0.020854,0.0219299,0.0229361,0.0238722,0.0247384,0.0255352,0.0262636,0.0269249,0.0275207,0.0280528,0.0285233,0.0289344,0.0292886,0.0295882,0.0298358,0.0300339,0.0301853,0.0302924,0.0303579,0.0303841,0.0303737,0.0303291,0.0302524,0.0301461,0.0300122,0.0298528,0.0296699,0.0294654,0.0292411,0.0289987,0.0287398,0.0284659,0.0281785,0.0278788,0.0275682,0.0272479,0.0269189,0.0265823,0.0262391,0.0258902,0.0255363,0.0251784,0.0248171,0.024453,0.0240869,0.0237193,0.0233508,0.0229817,0.0226126,0.022244,0.0218761,0.0215093,0.0211439,0.0207803,0.0204187,0.0200594,0.0197025,0.0193483,0.0189969,0.0186485,0.0183032,0.0179612,0.0176226,0.0172875,0.0169559,0.016628,0.0163037,0.0159832,0.0156665,0.0153536,0.0150446,0.0147394,0.0144381,0.0141407,0.0138471,0.0135574,0.0132716,0.0129896,0.0127115,0.0124371,0.0121665,0.0118996,0.0116365,0.011377,0.0111211,0.0108687,0.01062,0.0103747,0.0101328,0.0098943,0.00965915,0.00942728,0.00919863,0.00897316,0.0087508,0.00853149,0.00831518,0.00810182,0.00789134,0.00768368,0.00747878,0.00727659,0.00707704,0.00688007,0.00668562,0.00649364,0.00630405,0.0061168,0.00593183,0.00574908,0.00556849,0.00538999,0.00521352,0.00503903,0.00486645,0.00469572,0.00452679,0.00435959,0.00419406,0.00403014,0.00386777,0.0037069,0.00354747,0.0033894,0.00323266,0.00307717,0.00292288,0.00276973,0.00261766,0.00246661,0.00231654,0.00216737,0.00201905,0.00187152,0.00172474,0.00157863,0.00143314,0.00128822,0.0011438,0.000999841,0.000856274,0.000713045,0.000570098,0.000427376,0.000284823,0.000142384,0
0,0.00205862,0.0041082,0.00613981,0.00814477,0.0101147,0.0120419,0.0139188,0.0157387,0.0174957,0.0191843,0.0208,0.0223389,0.023798,0.025175,0.026468,0.0276763,0.0287995,0.0298378,0.030792,0.0316634,0.0324535,0.0331645,0.0337986,0.0343584,0.0348467,0.0352663,0.0356203,0.0359118,0.036144,0.03632,0.0364429,0.036516,0.0365421,0.0365244,0.0364657,0.0363688,0.0362364,0.0360712,0.0358756,0.035652,0.0354027,0.0351298,0.0348354,0.0345213,0.0341895,0.0338416,0.0334792,0.0331039,0.0327171,0.03232,0.0319139,0.0315001,0.0310795,0.0306532,0.030222,0.029787,0.0293488,0.0289082,0.0284659,0.0280225,0.0275786,0.0271348,0.0266916,0.0262493,0.0258085,0.0253694,0.0249325,0.0244981,0.0240663,0.0236376,0.0232122,0.0227901,0.0223717,0.0219572,0.0215465,0.02114,0.0207376,0.0203396,0.0199459,0.0195567,0.019172,0.0187919,0.0184163,0.0180455,0.0176792,0.0173176,0.0169607,0.0166085,0.0162609,0.015918,0.0155796,0.0152459,0.0149167,0.0145921,0.0142719,0.0139562,0.0136448,0.0133379,0.0130352,0.0127367,0.0124425,0.0121523,0.0118663,0.0115842,0.0113061,0.0110318,0.0107613,0.0104946,0.0102316,0.00997213,0.00971622,0.00946377,0.0092147,0.00896895,0.00872645,0.00848711,0.00825088,0.00801767,0.00778741,0.00756004,0.00733547,0.00711364,0.00689446,0.00667787,0.0064638,0.00625217,0.0060429,0.00583593,0.00563119,0.00542859,0.00522807,0.00502956,0.00483298,0.00463827,0.00444535,0.00425414,0.00406459,0.00387661,0.00369015,0.00350512,0.00332146,0.0031391,0.00295796,0.00277799,0.0025991,0.00242124,0.00224433,0.0020683,0.00189308,0.00171861,0.00154482,0.00137164,0.001199,0.00102684,0.000855078,0.000683657,0.000512506,0.000341558,0.000170745,0
0,0.00242408,0.00483733,0.00722903,0.0095888,0.0119067,0.0141732,0.0163797,0.0185181,0.0205812,0.0225629,0.0244576,0.0262608,0.0279692,0.0295798,0.0310911,0.0325018,0.0338118,0.0350214,0.0361318,0.0371444,0.0380615,0.0388853,0.0396189,0.0402652,0.0408276,0.0413097,0.041715,0.0420474,0.0423104,0.0425079,0.0426435,0.0427211,0.0427441,0.0427162,0.0426406,0.0425208,0.0423598,0.0421608,0.0419266,0.04166,0.0413637,0.0410402,0.0406918,0.0403208,0.0399294,0.0395194,0.0390928,0.0386513,0.0381966,0.0377302,0.0372536,0.036768,0.0362748,0.035775,0.0352699,0.0347602,0.0342471,0.0337313,0.0332137,0.032695,0.0321758,0.0316567,0.0311384,0.0306214,0.0301061,0.029593,0.0290825,0.0285749,0.0280705,0.0275698,0.0270729,0.02658,0.0260915,0.0256074,0.025128,0.0246534,0.0241837,0.0237191,0.0232597,0.0228054,0.0223565,0.0219129,0.0214747,0.0210419,0.0206146,0.0201928,0.0197764,0.0193655,0.01896,0.0185599,0.0181653,0.017776,0.017392,0.0170134,0.0166399,0.0162717,0.0159086,0.0155506,0.0151976,0.0148495,0.0145064,0.014168,0.0138344,0.0135055,0.0131812,0.0128614,0.012546,0.012235,0.0119283,0.0116258,0.0113274,0.011033,0.0107426,0.0104561,0.0101733,0.00989428,0.00961885,0.00934695,0.00907849,0.0088134,0.00855158,0.00829295,0.00803742,0.00778491,0.00753533,0.0072886,0.00704463,0.00680334,0.00656464,0.00632845,0.00609469,0.00586326,0.00563409,0.00540709,0.00518219,0.00495928,0.00473831,0.00451917,0.00430179,0.00408609,0.00387198,0.00365939,0.00344823,0.00323843,0.00302989,0.00282254,0.00261631,0.0024111,0.00220684,0.00200346,0.00180086,0.00159898,0.00139773,0.00119703,0.000996798,0.000796966,0.000597448,0.000398168,0.000199044,0
0,0.0028004,0.005588,0.0083502,0.0110748,0.0137499,0.0163646,0.0189087,0.0213727,0.0237484,0.0260284,0.0282066,0.0302778,0.032238,0.0340843,0.0358147,0.0374281,0.0389245,0.0403044,0.0415694,0.0427213,0.0437627,0.0446966,0.0455265,0.046256,0.0468891,0.04743,0.047883,0.0482523,0.0485424,0.0487577,0.0489024,0.0489809,0.0489973,0.0489557,0.0488601,0.0487141,0.0485215,0.0482857,0.0480101,0.0476979,0.0473522,0.0469756,0.0465711,0.046141,0.045688,0.0452141,0.0447215,0.0442122,0.0436882,0.043151,0.0426024,0.0420439,0.0414768,0.0409026,0.0403224,0.0397373,0.0391484,0.0385566,0.0379629,0.0373681,0.036773,0.0361781,0.0355843,0.034992,0.0344019,0.0338143,0.0332298,0.0326487,0.0320715,0.0314984,0.0309298,0.0303659,0.029807,0.0292533,0.028705,0.0281622,0.0276251,0.0270938,0.0265685,0.0260491,0.0255359,0.0250288,0.0245279,0.0240333,0.0235449,0.0230627,0.0225869,0.0221173,0.0216539,0.0211968,0.0207458,0.020301,0.0198623,0.0194297,0.0190031,0.0185824,0.0181676,0.0177586,0.0173553,0.0169577,0.0165657,0.0161792,0.0157982,0.0154225,0.015052,0.0146867,0.0143265,0.0139713,0.013621,0.0132755,0.0129347,0.0125985,0.0122669,0.0119396,0.0116167,0.0112981,0.0109835,0.010673,0.0103664,0.0100637,0.0097647,0.00946936,0.00917756,0.0088892,0.0086042,0.00832245,0.00804386,0.00776833,0.00749576,0.00722606,0.00695912,0.00669486,0.00643317,0.00617397,0.00591716,0.00566263,0.00541031,0.00516009,0.00491187,0.00466558,0.0044211,0.00417836,0.00393725,0.00369768,0.00345957,0.00322282,0.00298733,0.00275302,0.0025198,0.00228757,0.00205624,0.00182573,0.00159594,0.00136677,0.00113815,0.000909982,0.000682171,0.000454631,0.00022727,0
0,0.00318951,0.0063641,0.00950905,0.0126101,0.0156536,0.0186268,0.0215178,0.0243158,0.0270113,0.0295959,0.0320626,0.0344058,0.0366209,0.0387047,0.0406553,0.0424716,0.0441537,0.0457026,0.0471201,0.0484087,0.0495715,0.0506121,0.0515345,0.0523433,0.053043,0.0536385,0.0541347,0.0545367,0.0548495,0.0550782,0.0552278,0.055303,0.0553088,0.0552496,0.05513,0.0549542,0.0547265,0.0544506,0.0541305,0.0537697,0.0533716,0.0529393,0.0524761,0.0519846,0.0514676,0.0509276,0.0503671,0.0497882,0.049193,0.0485835,0.0479614,0.0473286,0.0466864,0.0460364,0.04538,0.0447184,0.0440528,0.0433842,0.0427136,0.042042,0.0413702,0.0406989,0.0400289,0.0393608,0.0386953,0.0380328,0.0373739,0.036719,0.0360686,0.0354229,0.0347823,0.0341472,0.0335177,0.0328941,0.0322767,0.0316656,0.031061,0.0304629,0.0298716,0.0292871,0.0287095,0.0281389,0.0275753,0.0270187,0.0264692,0.0259268,0.0253914,0.0248632,0.024342,0.0238278,0.0233206,0.0228203,0.0223269,0.0218403,0.0213606,0.0208875,0.020421,0.0199611,0.0195077,0.0190606,0.0186199,0.0181853,0.0177569,0.0173345,0.016918,0.0165073,0.0161024,0.0157031,0.0153092,0.0149208,0.0145377,0.0141598,0.013787,0.0134191,0.0130562,0.012698,0.0123444,0.0119954,0.0116508,0.0113105,0.0109744,0.0106424,0.0103145,0.00999036,0.00967003,0.00935336,0.00904023,0.00873055,0.0084242,0.00812107,0.00782106,0.00752405,0.00722994,0.00693863,0.00664999,0.00636394,0.00608035,0.00579913,0.00552017,0.00524337,0.00496861,0.0046958,0.00442483,0.00415559,0.00388799,0.00362191,0.00335727,0.00309394,0.00283183,0.00257084,0.00231087,0.00205181,0.00179356,0.00153602,0.00127909,0.00102266,0.000766644,0.000510927,0.000255413,0
